epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,388.581,0,40.8668,0,0.01055,0.8,0.03765,0.01783,3.31705,3.48523,3.32297,0.00120265,0.00120265,0.00120265
18,411.466,0,40.4049,0,0.01356,1,0.04817,0.01622,3.11378,3.48086,3.16221,0.0011885,0.0011885,0.0011885
19,432.619,0,39.9252,0,0.012,0.9,0.04515,0.01345,3.23542,3.54799,3.18419,0.00117435,0.00117435,0.00117435
20,456.461,0,39.1287,0,0.01096,0.7,0.03133,0.0081,3.41362,3.79419,3.43947,0.00116021,0.00116021,0.00116021
21,480.952,0,38.526,0,0.0101,0.7,0.06717,0.02154,3.51342,3.48155,3.59912,0.00114606,0.00114606,0.00114606
22,503.231,0,38.3805,0,0.0101,0.7,0.06717,0.02154,3.51342,3.48155,3.59912,0.00113191,0.00113191,0.00113191
23,524.712,0,37.4854,0,0.01148,0.8,0.04419,0.00911,3.32319,3.43363,3.26419,0.00111776,0.00111776,0.00111776
24,546.822,0,37.0371,0,0.00968,0.7,0.02127,0.00613,3.41391,3.47441,3.32374,0.00110362,0.00110362,0.00110362
25,569.517,0,36.4626,0,0.01067,0.8,0.05311,0.01679,3.10115,3.48604,3.2342,0.00108947,0.00108947,0.00108947
26,591.129,0,35.9471,0,0.0103,0.7,0.07669,0.02884,3.38661,3.50792,3.43181,0.00107532,0.00107532,0.00107532
27,613.492,0,35.5979,0,0.01299,0.9,0.06515,0.02586,3.31612,3.48772,3.22178,0.00106118,0.00106118,0.00106118
28,635.879,0,35.0501,0,0.01065,0.8,0.02884,0.0143,3.08224,3.43821,3.26084,0.00104703,0.00104703,0.00104703
29,658.154,0,34.4858,0,0.01173,0.9,0.04705,0.00966,3.18957,3.47065,3.34848,0.00103288,0.00103288,0.00103288
30,680.724,0,33.9292,0,0.01173,0.9,0.04705,0.00966,3.18957,3.47065,3.34848,0.00101873,0.00101873,0.00101873
31,702.846,0,33.4808,0,0.01067,0.8,0.03624,0.00783,3.19363,3.51903,3.92324,0.00100459,0.00100459,0.00100459
32,723.868,0,33.0149,0,0.0079,0.6,0.03381,0.00718,3.42296,3.54154,3.17204,0.00099044,0.00099044,0.00099044
33,746.074,0,32.8621,0,0.00749,0.5,0.01492,0.00413,3.5664,3.56158,3.25708,0.000976293,0.000976293,0.000976293
34,769.481,0,32.4635,0,0.00934,0.6,0.01274,0.00486,3.72521,3.58026,3.34117,0.000962146,0.000962146,0.000962146
35,791.289,0,31.8754,0,0.00617,0.5,0.00694,0.00176,3.59341,3.57262,3.36149,0.000947999,0.000947999,0.000947999
36,814.589,0,31.3953,0,0.00859,0.6,0.06505,0.01008,3.07709,3.52661,3.03028,0.000933851,0.000933851,0.000933851
37,842.948,0,31.1892,0,0.0131,0.8,0.01452,0.00485,3.62774,3.55434,3.68668,0.000919704,0.000919704,0.000919704
38,870.102,0,30.6931,0,0.0131,0.8,0.01452,0.00485,3.62774,3.55434,3.68668,0.000905557,0.000905557,0.000905557
39,896.661,0,30.3514,0,0.01319,0.9,0.04514,0.01078,3.79088,3.58211,4.38854,0.00089141,0.00089141,0.00089141
40,919.937,0,29.9433,0,0.0138,0.8,0.02299,0.00707,3.82001,3.63847,3.57704,0.000877263,0.000877263,0.000877263
41,943.056,0,29.4414,0,0.01629,0.8,0.03034,0.00627,3.94896,3.56128,3.4444,0.000863116,0.000863116,0.000863116
42,966.384,0,29.2544,0,0.01333,0.7,0.02172,0.00644,3.87416,3.56289,3.3808,0.000848969,0.000848969,0.000848969
43,991.358,0,29.0196,0,0.01115,0.6,0.01374,0.00374,3.85095,3.50252,3.44497,0.000834822,0.000834822,0.000834822
44,1014.87,0,28.644,0,0.00279,0.3,0.00336,0.00188,3.51075,3.56745,3.29979,0.000820675,0.000820675,0.000820675
45,1038.12,0,28.2324,0,0.01485,0.7,0.04103,0.00691,3.57688,3.5725,3.34499,0.000806528,0.000806528,0.000806528
46,1061.84,0,27.8616,0,0.01485,0.7,0.04103,0.00691,3.57688,3.5725,3.34499,0.00079238,0.00079238,0.00079238
47,1084.63,0,27.4835,0,0.00937,0.5,0.01651,0.00414,3.47008,3.62883,3.17399,0.000778233,0.000778233,0.000778233
48,1107.85,0,27.3332,0,0.00673,0.5,0.04062,0.0068,3.43126,3.57476,3.28196,0.000764086,0.000764086,0.000764086
49,1129.65,0,27.0648,0,0.00708,0.5,0.1075,0.02331,3.5085,3.56683,3.37953,0.000749939,0.000749939,0.000749939
50,1152.26,0,26.6702,0,0.00899,0.6,0.11257,0.03402,3.44936,3.54073,3.4726,0.000735792,0.000735792,0.000735792
51,1175.98,0,26.3623,0,0.00848,0.5,0.06052,0.01724,3.51943,3.54564,3.49227,0.000721645,0.000721645,0.000721645
52,1198.75,0,26.128,0,0.00382,0.4,0.04068,0.0122,3.42219,3.50064,3.34743,0.000707498,0.000707498,0.000707498
53,1220.91,0,25.8529,0,0.00499,0.5,0.06405,0.0171,3.40914,3.57392,3.35373,0.000693351,0.000693351,0.000693351
54,1244.43,0,25.4962,0,0.00499,0.5,0.06405,0.0171,3.40914,3.57392,3.35373,0.000679204,0.000679204,0.000679204
55,1268.28,0,25.2577,0,0.01156,0.6,0.02101,0.00749,3.3674,3.87978,3.3055,0.000665057,0.000665057,0.000665057
56,1291.95,0,24.9586,0,0.00492,0.5,0.01436,0.00444,3.28527,5.48455,3.41754,0.000650909,0.000650909,0.000650909
57,1314.82,0,24.7496,0,0.00295,0.3,0.01181,0.00262,3.57559,4.80074,5.59221,0.000636762,0.000636762,0.000636762
58,1336.64,0,24.5181,0,0.04616,0.05539,0.02529,0.00351,3.68121,3.7454,4.65666,0.000622615,0.000622615,0.000622615
59,1361.39,0,24.4859,0,0.00388,0.4,0.02655,0.00473,3.41243,3.60322,3.61897,0.000608468,0.000608468,0.000608468
60,1384.76,0,24.1109,0,0.00445,0.5,0.00721,0.00189,3.38196,3.61008,3.60621,0.000594321,0.000594321,0.000594321
61,1407.36,0,23.9102,0,0.00748,0.5,0.00721,0.00212,3.60583,3.94334,3.82275,0.000580174,0.000580174,0.000580174
62,1433.19,0,23.6506,0,0.00748,0.5,0.00721,0.00212,3.60583,3.94334,3.82275,0.000566027,0.000566027,0.000566027
63,1454.94,0,23.4571,0,0.00577,0.4,0.00552,0.00082,3.83953,3.98719,4.30356,0.00055188,0.00055188,0.00055188
64,1480,0,23.2266,0,0.0074,0.5,0.00811,0.00153,3.84743,3.94541,4.04024,0.000537733,0.000537733,0.000537733
65,1507.91,0,23.0533,0,0.00501,0.5,0.01197,0.00281,3.75033,3.58877,3.57987,0.000523586,0.000523586,0.000523586
66,1535.34,0,22.8569,0,0.00869,0.6,0.01189,0.00315,3.85357,3.61712,3.76189,0.000509438,0.000509438,0.000509438
67,1559.57,0,22.6292,0,0.00398,0.4,0.00648,0.00216,3.76932,3.62766,3.72899,0.000495291,0.000495291,0.000495291
68,1583.58,0,22.4828,0,0.00381,0.4,0.00934,0.00264,3.93784,3.60497,3.76184,0.000481144,0.000481144,0.000481144
69,1606.59,0,22.2673,0,0.00382,0.4,0.00954,0.00279,4.06052,3.54957,3.89774,0.000466997,0.000466997,0.000466997
70,1630.59,0,22.0478,0,0.00382,0.4,0.00954,0.00279,4.06052,3.54957,3.89774,0.00045285,0.00045285,0.00045285
71,1653.08,0,21.88,0,0.00382,0.4,0.00876,0.00256,4.09869,3.59324,4.00287,0.000438703,0.000438703,0.000438703
72,1676.33,0,21.7214,0,0.00966,0.6,0.01446,0.00421,4.1769,3.58743,4.09952,0.000424556,0.000424556,0.000424556
73,1699.38,0,21.5892,0,0.01111,0.7,0.01362,0.00394,4.05372,3.57347,3.93926,0.000410409,0.000410409,0.000410409
74,1727.93,0,21.4416,0,0.00904,0.6,0.01596,0.00332,4.06363,3.61268,3.87397,0.000396262,0.000396262,0.000396262
75,4030.1,0,21.309,0,0.01174,0.6,0.01578,0.00826,4.0662,3.58509,3.84263,0.000382115,0.000382115,0.000382115
76,4049.58,0,21.1868,0,0.01246,0.6,0.0234,0.0098,4.00835,3.55277,3.8945,0.000367967,0.000367967,0.000367967
77,4075.94,0,21.041,0,0.01276,0.6,0.02308,0.00981,4.02351,3.56726,3.83755,0.00035382,0.00035382,0.00035382
78,4100.17,0,20.8696,0,0.01276,0.6,0.02308,0.00981,4.02351,3.56726,3.83755,0.000339673,0.000339673,0.000339673
79,4124.89,0,20.7749,0,0.00868,0.5,0.00788,0.00216,4.10286,3.59467,3.92989,0.000325526,0.000325526,0.000325526
80,4147.26,0,20.6687,0,0.0129,0.6,0.01613,0.0038,4.08976,3.62055,3.99765,0.000311379,0.000311379,0.000311379
81,4170.68,0,20.5737,0,0.01409,0.6,0.01423,0.003,4.1019,3.6125,4.01768,0.000297232,0.000297232,0.000297232
82,4192.88,0,20.4697,0,0.01418,0.6,0.01432,0.00287,4.02133,3.61901,3.95638,0.000283085,0.000283085,0.000283085
83,4217.99,0,20.3636,0,0.01535,0.5,0.01643,0.00304,4.03693,3.6176,3.96632,0.000268938,0.000268938,0.000268938
84,4239.62,0,20.2872,0,0.01507,0.5,0.01483,0.00266,4.03538,3.6374,4.0227,0.000254791,0.000254791,0.000254791
85,4262.43,0,20.1957,0,0.01149,0.6,0.01812,0.00524,4.07141,3.63121,4.0415,0.000240644,0.000240644,0.000240644
86,4286.13,0,20.0952,0,0.01149,0.6,0.01812,0.00524,4.07141,3.63121,4.0415,0.000226497,0.000226497,0.000226497
87,4308.76,0,20.0221,0,0.00738,0.5,0.00928,0.00375,4.21654,3.58597,4.27677,0.000212349,0.000212349,0.000212349
88,4332.35,0,19.9615,0,0.00404,0.4,0.007,0.0031,4.24362,3.58032,4.26436,0.000198202,0.000198202,0.000198202
89,4356.3,0,19.8807,0,0.00402,0.4,0.00643,0.00292,4.26244,3.57321,4.23715,0.000184055,0.000184055,0.000184055
90,4380.45,0,19.8207,0,0.00402,0.4,0.00652,0.00304,4.24011,3.57475,4.22103,0.000169908,0.000169908,0.000169908
91,4404.96,0,19.9615,0,0.004,0.4,0.00697,0.00307,4.285,3.58336,4.21937,0.000155761,0.000155761,0.000155761
92,4428.99,0,20.037,0,0.00398,0.4,0.00675,0.00309,4.26839,3.58176,4.2066,0.000141614,0.000141614,0.000141614
93,4453.24,0,19.6804,0,0.00697,0.5,0.00974,0.00335,4.35995,3.58859,4.27802,0.000127467,0.000127467,0.000127467
94,4477.31,0,19.6794,0,0.00697,0.5,0.00974,0.00335,4.35995,3.58859,4.27802,0.00011332,0.00011332,0.00011332
95,4499.77,0,19.6529,0,0.00549,0.4,0.0087,0.00335,4.47738,3.60016,4.35927,9.91726e-05,9.91726e-05,9.91726e-05
96,4522.35,0,19.5846,0,0.00549,0.4,0.00648,0.00279,4.50815,3.59607,4.42238,8.50255e-05,8.50255e-05,8.50255e-05
97,4550.84,0,19.5813,0,0.0056,0.4,0.00934,0.00357,4.50053,3.59291,4.479,7.08784e-05,7.08784e-05,7.08784e-05
98,4573,0,19.546,0,0.00552,0.4,0.01915,0.00837,4.48629,3.61443,4.54081,5.67313e-05,5.67313e-05,5.67313e-05
99,4594.27,0,19.5543,0,0.00551,0.4,0.01364,0.0063,4.4689,3.63538,4.54769,4.25842e-05,4.25842e-05,4.25842e-05
100,4617.21,0,19.563,0,0.00562,0.4,0.0246,0.01022,4.4512,3.62566,4.49657,2.84371e-05,2.84371e-05,2.84371e-05
