epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,252.09,1.36012,2.33833,1.52474,0.00573,0.75,0.06194,0.0105,2.71361,4.51063,3.0133,0.000827782,0.000827782,0.000827782
44,257.913,1.47706,2.67816,1.67532,0.00573,0.75,0.06194,0.0105,2.71361,4.51063,3.0133,0.000832902,0.000832902,0.000832902
45,263.681,1.67313,2.99698,1.7719,0.00573,0.75,0.06194,0.0105,2.71361,4.51063,3.0133,0.000837361,0.000837361,0.000837361
46,270.113,1.51022,2.35866,1.69443,0.00733,1,0.29293,0.05756,2.92644,4.3863,3.09854,0.00084116,0.00084116,0.00084116
47,275.638,1.44932,2.44533,1.65856,0.00733,1,0.29293,0.05756,2.92644,4.3863,3.09854,0.000844299,0.000844299,0.000844299
48,281.427,1.46854,2.54315,1.65959,0.00733,1,0.29293,0.05756,2.92644,4.3863,3.09854,0.000846778,0.000846778,0.000846778
49,290.011,1.20888,2.01497,1.36709,0.00733,1,0.29293,0.05756,2.92644,4.3863,3.09854,0.000848596,0.000848596,0.000848596
50,296.202,1.34967,2.36497,1.62257,0.00707,1,0.16141,0.04961,3.25993,3.87413,3.25366,0.000849755,0.000849755,0.000849755
51,302.62,1.24535,2.13928,1.52666,0.00707,1,0.16141,0.04961,3.25993,3.87413,3.25366,0.000841835,0.000841835,0.000841835
52,308.285,1.52716,2.21394,1.72489,0.00707,1,0.16141,0.04961,3.25993,3.87413,3.25366,0.000825332,0.000825332,0.000825332
53,313.875,1.09855,2.5615,1.5587,0.00707,1,0.16141,0.04961,3.25993,3.87413,3.25366,0.000808828,0.000808828,0.000808828
54,319.614,1.3675,2.7645,1.65236,0.00676,1,0.11863,0.01781,3.23014,3.59682,2.83463,0.000792325,0.000792325,0.000792325
55,325.664,1.29875,2.16072,1.49185,0.00676,1,0.11863,0.01781,3.23014,3.59682,2.83463,0.000775822,0.000775822,0.000775822
56,331.412,1.30665,2.04421,1.53207,0.00676,1,0.11863,0.01781,3.23014,3.59682,2.83463,0.000759318,0.000759318,0.000759318
57,336.151,1.3985,2.33496,1.75367,0.00676,1,0.11863,0.01781,3.23014,3.59682,2.83463,0.000742815,0.000742815,0.000742815
58,342.06,1.14409,1.77371,1.36502,0.00624,1,0.07423,0.01272,2.98207,3.87745,2.73507,0.000726312,0.000726312,0.000726312
59,348.238,1.20809,1.86019,1.5347,0.00624,1,0.07423,0.01272,2.98207,3.87745,2.73507,0.000709809,0.000709809,0.000709809
60,353.673,1.12741,2.10762,1.54009,0.00624,1,0.07423,0.01272,2.98207,3.87745,2.73507,0.000693305,0.000693305,0.000693305
61,359.087,1.19442,2.03361,1.40932,0.00624,1,0.07423,0.01272,2.98207,3.87745,2.73507,0.000676802,0.000676802,0.000676802
62,364.28,1.17332,2.13259,1.45796,0.00615,1,0.06475,0.00813,2.76284,4.21,2.69826,0.000660299,0.000660299,0.000660299
63,369.371,1.21062,2.18896,1.6668,0.00615,1,0.06475,0.00813,2.76284,4.21,2.69826,0.000643795,0.000643795,0.000643795
64,375.141,1.00979,1.63614,1.19833,0.00615,1,0.06475,0.00813,2.76284,4.21,2.69826,0.000627292,0.000627292,0.000627292
65,381.212,1.37169,1.92252,1.62462,0.00615,1,0.06475,0.00813,2.76284,4.21,2.69826,0.000610789,0.000610789,0.000610789
66,386.805,0.93861,1.61874,1.28747,0.00615,1,0.05211,0.00919,2.51421,4.33349,2.64157,0.000594286,0.000594286,0.000594286
67,391.873,1.15296,1.75595,1.47781,0.00615,1,0.05211,0.00919,2.51421,4.33349,2.64157,0.000577782,0.000577782,0.000577782
68,397.67,1.06101,1.94149,1.51813,0.00615,1,0.05211,0.00919,2.51421,4.33349,2.64157,0.000561279,0.000561279,0.000561279
69,402.968,1.15616,1.687,1.35808,0.00615,1,0.05211,0.00919,2.51421,4.33349,2.64157,0.000544776,0.000544776,0.000544776
70,408.485,0.94658,1.91454,1.38639,0.00623,1,0.10339,0.01594,2.50344,4.07135,2.71851,0.000528272,0.000528272,0.000528272
71,414.179,1.09596,1.67473,1.30647,0.00623,1,0.10339,0.01594,2.50344,4.07135,2.71851,0.000511769,0.000511769,0.000511769
72,419.929,1.16397,1.80209,1.38334,0.00623,1,0.10339,0.01594,2.50344,4.07135,2.71851,0.000495266,0.000495266,0.000495266
73,426.543,1.17297,1.93951,1.55526,0.00623,1,0.10339,0.01594,2.50344,4.07135,2.71851,0.000478762,0.000478762,0.000478762
