epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,724.297,1.74417,1.65272,1.38524,0,0,0,0,0,90.7704,0,0.00116021,0.00116021,0.00116021
21,758.997,1.65226,1.46526,1.31646,0,0,0,0,0,92.0875,0,0.00114606,0.00114606,0.00114606
22,793.689,1.66048,1.5407,1.32454,0,0,0,0,0,86.1465,0,0.00113191,0.00113191,0.00113191
23,828.174,1.63984,1.56572,1.33529,0,0,0,0,0,76.8856,0,0.00111776,0.00111776,0.00111776
24,862.596,1.65241,1.5179,1.34391,0,0,0,0,0,65.7172,0,0.00110362,0.00110362,0.00110362
25,897.813,1.61822,1.41305,1.32035,0,0,0,0,0,56.1563,0,0.00108947,0.00108947,0.00108947
26,931.635,1.62341,1.37768,1.27774,0,0,0,0,0,49.1487,0,0.00107532,0.00107532,0.00107532
27,966.972,1.57636,1.43134,1.32125,0,0,0,0,0,45.2917,0,0.00106118,0.00106118,0.00106118
28,1001.83,1.54393,1.29625,1.26565,0,0,0,0,0,50.4601,0,0.00104703,0.00104703,0.00104703
29,1036.68,1.58403,1.33628,1.28935,0,0,0,0,0,59.7016,0,0.00103288,0.00103288,0.00103288
30,1071.49,1.54635,1.33421,1.28039,0,0,0,0,0,67.184,0,0.00101873,0.00101873,0.00101873
31,1106.01,1.53439,1.17797,1.22927,0,0,0,0,0,68.5241,0,0.00100459,0.00100459,0.00100459
32,1142.97,1.50385,1.17132,1.24154,0,0,0,0,0,62.8138,0,0.00099044,0.00099044,0.00099044
33,1179.45,1.50174,1.25621,1.26038,0,0,0,0,0,41.7534,0,0.000976293,0.000976293,0.000976293
34,1213.56,1.54316,1.30985,1.26244,0,0,0,0,0,43.5298,0,0.000962146,0.000962146,0.000962146
35,1248.3,1.51458,1.24488,1.24328,0,0,0,0,0,57.4483,0,0.000947999,0.000947999,0.000947999
36,1281.78,1.49581,1.18579,1.24377,0,0,0,0,0,96.2756,0,0.000933851,0.000933851,0.000933851
37,1316.39,1.4912,1.23096,1.23718,0,0,0,0,0,88.8507,0,0.000919704,0.000919704,0.000919704
38,5588.85,1.401,1.14792,1.20252,0,0,0,0,0,84.6348,0,0.000905557,0.000905557,0.000905557
39,5616.06,1.46734,1.14786,1.2252,0,0,0,0,0,103.74,0,0.00089141,0.00089141,0.00089141
40,5642.26,1.41542,1.11475,1.17747,0,0,0,0,0,115.081,0,0.000877263,0.000877263,0.000877263
41,5667.43,1.45875,1.06265,1.19495,0,0,0,0,0,76.9753,0,0.000863116,0.000863116,0.000863116
42,5694.03,1.39718,1.05965,1.21051,0,0,0,0,0,55.8335,0,0.000848969,0.000848969,0.000848969
43,5720.27,1.42783,1.05551,1.20374,0,0,0,0,0,38.1722,0,0.000834822,0.000834822,0.000834822
44,12137.9,1.37925,1.05772,1.18425,0,0,0,0,0,40.6155,0,0.000820675,0.000820675,0.000820675
45,12189.8,1.42399,1.0253,1.15916,0,0,0,0,0,54.2486,0,0.000806528,0.000806528,0.000806528
46,12234.3,1.27346,0.96388,1.17277,0,0,0,0,0,65.6021,0,0.00079238,0.00079238,0.00079238
47,12275,1.39387,1.03589,1.18383,0,0,0,0,0,63.5875,0,0.000778233,0.000778233,0.000778233
48,12316.5,1.37256,1.00609,1.13201,0,0,0,0,0,54.7579,0,0.000764086,0.000764086,0.000764086
49,12358,1.35887,0.99078,1.17002,0,0,0,0,0,39.1321,0,0.000749939,0.000749939,0.000749939
50,12400.5,1.32205,0.98695,1.15517,0,0,0,0,0,35.0958,0,0.000735792,0.000735792,0.000735792
51,12444,1.33571,1.04557,1.19137,0,0,0,0,0,32.4267,0,0.000721645,0.000721645,0.000721645
52,12485.8,1.32015,1.01527,1.18287,0,0,0,0,0,30.6406,0,0.000707498,0.000707498,0.000707498
53,12746.8,1.29775,0.94071,1.1451,0,0,0,0,0,30.6357,0,0.000693351,0.000693351,0.000693351
54,12797.8,1.29398,0.96854,1.13067,0,0,0,0,0,30.0481,0,0.000679204,0.000679204,0.000679204
55,12842.8,1.31733,0.9449,1.16437,0,0,0,0,0,36.2379,0,0.000665057,0.000665057,0.000665057
56,12886.8,1.28369,0.92924,1.13756,0,0,0,0,0,39.3565,0,0.000650909,0.000650909,0.000650909
57,12930.7,1.23828,0.91951,1.11552,0,0,0,0,0,32.2828,0,0.000636762,0.000636762,0.000636762
58,12983.3,1.21061,0.87337,1.09932,0,0,0,0,0,29.0543,0,0.000622615,0.000622615,0.000622615
59,13026.6,1.22507,0.85568,1.0886,0,0,0,0,0,27.0449,0,0.000608468,0.000608468,0.000608468
60,13086.8,1.21165,0.83154,1.08641,0,0,0,0,0,25.6185,0,0.000594321,0.000594321,0.000594321
61,13131.5,1.14081,0.85774,1.09614,0,0,0,0,0,27.2262,0,0.000580174,0.000580174,0.000580174
62,13176,1.14956,0.81893,1.07032,0,0,0,0,0,27.1429,0,0.000566027,0.000566027,0.000566027
63,13228.2,1.17717,0.83781,1.08757,0,0,0,0,0,26.182,0,0.00055188,0.00055188,0.00055188
64,13276.8,1.19067,0.84176,1.05219,0,0,0,0,0,25.8726,0,0.000537733,0.000537733,0.000537733
65,13326.8,1.23239,0.83128,1.09784,0,0,0,0,0,23.3084,0,0.000523586,0.000523586,0.000523586
66,13382.8,1.17104,0.83007,1.07077,0,0,0,0,0,22.9584,0,0.000509438,0.000509438,0.000509438
67,13435.2,1.14184,0.81552,1.0534,0,0,0,0,0,24.2843,0,0.000495291,0.000495291,0.000495291
68,13483.2,1.15689,0.79913,1.08162,0,0,0,0,0,26.5948,0,0.000481144,0.000481144,0.000481144
69,13531.8,1.14462,0.83506,1.08292,0,0,0,0,0,27.3474,0,0.000466997,0.000466997,0.000466997
70,13571.8,1.05805,0.75914,1.04602,0,0,0,0,0,28.533,0,0.00045285,0.00045285,0.00045285
71,13617.9,1.09524,0.82828,1.05108,0,0,0,0,0,25.136,0,0.000438703,0.000438703,0.000438703
72,13670.1,1.06695,0.76806,1.0368,0,0,0,0,0,23.9409,0,0.000424556,0.000424556,0.000424556
73,13722.7,1.1167,0.76711,1.05309,0,0,0,0,0,24.0539,0,0.000410409,0.000410409,0.000410409
74,13772.6,1.03126,0.7101,1.03618,0,0,0,0,0,24.8623,0,0.000396262,0.000396262,0.000396262
75,13825.3,1.07517,0.74085,1.03269,0,0,0,0,0,24.7881,0,0.000382115,0.000382115,0.000382115
76,13875,1.08937,0.80084,1.06146,0,0,0,0,0,21.7591,0,0.000367967,0.000367967,0.000367967
77,13918.5,1.05901,0.72199,1.02566,0,0,0,0,0,20.9393,0,0.00035382,0.00035382,0.00035382
78,13976.9,1.06942,0.78279,1.0467,0,0,0,0,0,21.0134,0,0.000339673,0.000339673,0.000339673
79,14030.8,1.03901,0.71571,1.02192,0,0,0,0,0,24.8274,0,0.000325526,0.000325526,0.000325526
80,14079.5,1.054,0.75016,1.02852,0,0,0,0,0,27.0389,0,0.000311379,0.000311379,0.000311379
81,14120.4,1.11374,0.73354,1.05628,0,0,0,0,0,30.9685,0,0.000297232,0.000297232,0.000297232
82,14168.2,1.04027,0.73397,1.01995,0,0,0,0,0,31.175,0,0.000283085,0.000283085,0.000283085
83,14219,1.01251,0.72101,1.01302,0,0,0,0,0,29.8967,0,0.000268938,0.000268938,0.000268938
84,14294,1.05413,0.70954,1.02157,0,0,0,0,0,28.9791,0,0.000254791,0.000254791,0.000254791
85,14348.7,0.98245,0.69019,1.01392,0,0,0,0,0,29.314,0,0.000240644,0.000240644,0.000240644
86,14407.9,1.0642,0.73296,1.02673,0,0,0,0,0,29.4372,0,0.000226497,0.000226497,0.000226497
87,14470.2,1.00295,0.70884,0.99846,0,0,0,0,0,27.0791,0,0.000212349,0.000212349,0.000212349
88,14543.6,1.00168,0.68955,1.00856,0,0,0,0,0,25.4936,0,0.000198202,0.000198202,0.000198202
89,14610.1,1.00142,0.72376,1.00107,0,0,0,0,0,23.8575,0,0.000184055,0.000184055,0.000184055
90,14672.1,0.97032,0.7106,1.01453,0,0,0,0,0,23.5593,0,0.000169908,0.000169908,0.000169908
91,14729.9,1.0275,0.74536,1.04354,0,0,0,0,0,24.6719,0,0.000155761,0.000155761,0.000155761
92,14789.2,0.97034,0.68458,0.99004,0,0,0,0,0,25.2994,0,0.000141614,0.000141614,0.000141614
93,14846.4,0.98992,0.72426,0.97581,0,0,0,0,0,24.8066,0,0.000127467,0.000127467,0.000127467
94,14890.2,0.91806,0.67988,0.9949,0,0,0,0,0,24.4251,0,0.00011332,0.00011332,0.00011332
95,14933,0.87731,0.66236,0.97055,0,0,0,0,0,24.2126,0,9.91726e-05,9.91726e-05,9.91726e-05
96,14975.9,0.895,0.66283,0.97405,0,0,0,0,0,24.302,0,8.50255e-05,8.50255e-05,8.50255e-05
97,15019.8,0.94965,0.70639,1.00613,0,0,0,0,0,25.1257,0,7.08784e-05,7.08784e-05,7.08784e-05
98,15063.8,0.90636,0.63681,0.98184,0,0,0,0,0,25.1395,0,5.67313e-05,5.67313e-05,5.67313e-05
99,15107.6,0.89705,0.69347,0.97693,0,0,0,0,0,25.302,0,4.25842e-05,4.25842e-05,4.25842e-05
100,15154.6,0.86879,0.63785,0.97663,0,0,0,0,0,25.2845,0,2.84371e-05,2.84371e-05,2.84371e-05
