epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,7736.07,0.99243,2.31159,1.03176,0,0,0,0,3.42245,5.32428,3.36206,0.00103288,0.00103288,0.00103288
30,8173.02,1.26277,2.57257,1.22002,0,0,0,0,3.08144,4.83231,3.16242,0.00101873,0.00101873,0.00101873
31,8638,0.96975,2.35168,0.95814,0,0,0,0,2.86641,4.91359,3.0711,0.00100459,0.00100459,0.00100459
32,9030.87,0.898,1.8916,0.82231,0,0,0,0,2.79598,5.33453,2.92053,0.00099044,0.00099044,0.00099044
33,9344.48,1.37071,3.13652,1.34176,0,0,0,0,2.79673,5.5637,2.91872,0.000976293,0.000976293,0.000976293
34,9608.02,1.08248,2.48951,1.05127,0,0,0,0,2.37513,5.21428,2.55533,0.000962146,0.000962146,0.000962146
35,9878,0.80692,2.03849,0.81726,0,0,0,0,2.16628,5.12677,2.48335,0.000947999,0.000947999,0.000947999
36,10065.3,0.96412,2.197,0.97928,0,0,0,0,2.51224,5.35509,2.7084,0.000933851,0.000933851,0.000933851
37,10256.1,0.72022,1.73947,0.70867,0,0,0,0,2.16113,5.22889,2.547,0.000919704,0.000919704,0.000919704
38,10435.4,0.86794,2.03821,0.86477,0,0,0,0,2.18888,5.28323,2.58282,0.000905557,0.000905557,0.000905557
39,10658.5,1.22184,2.7241,1.20266,0,0,0,0,2.88285,5.42452,3.03542,0.00089141,0.00089141,0.00089141
40,10901.3,1.0853,2.25183,1.01175,0,0,0,0,2.64543,5.5031,2.8558,0.000877263,0.000877263,0.000877263
41,11157.6,0.92765,2.24368,0.96158,0,0,0,0,2.4946,5.39228,2.74163,0.000863116,0.000863116,0.000863116
42,11382.6,0.85488,1.99344,0.8525,0,0,0,0,2.49022,5.15946,2.7848,0.000848969,0.000848969,0.000848969
43,11586,1.0492,2.46927,1.06225,0,0,0,0,2.84439,5.22291,2.96424,0.000834822,0.000834822,0.000834822
44,11851.7,0.89146,2.10532,0.92756,0,0,0,0,2.74525,5.25969,2.92829,0.000820675,0.000820675,0.000820675
45,12289.5,0.88418,2.02209,0.8499,0,0,0,0,2.59628,5.40808,2.82631,0.000806528,0.000806528,0.000806528
46,12629.9,0.9166,2.22671,0.96396,0,0,0,0,2.4992,5.67338,2.783,0.00079238,0.00079238,0.00079238
47,12968.8,1.25349,2.88029,1.24675,0,0,0,0,2.34549,5.29291,2.67397,0.000778233,0.000778233,0.000778233
48,13225.7,1.12733,2.67281,1.15112,0,0,0,0,2.21622,5.35712,2.5881,0.000764086,0.000764086,0.000764086
49,13514,1.53756,3.2429,1.46746,0,0,0,0,2.18832,5.61936,2.52881,0.000749939,0.000749939,0.000749939
50,13819,0.96448,2.49981,1.0684,0,0,0,0,2.13981,5.6559,2.50143,0.000735792,0.000735792,0.000735792
51,14038.3,1.16059,2.6709,1.20124,0,0,0,0,2.0935,5.28327,2.48717,0.000721645,0.000721645,0.000721645
52,14273.7,0.95989,2.2536,1.01449,0,0,0,0,2.15216,5.05036,2.51367,0.000707498,0.000707498,0.000707498
53,15072.5,1.13944,2.79788,1.21421,0,0,0,0,2.06323,5.03876,2.40155,0.000693351,0.000693351,0.000693351
54,15380.7,0.94321,2.32549,0.95366,0,0,0,0,2.10736,5.31333,2.39219,0.000679204,0.000679204,0.000679204
55,15735.8,0.95476,2.33444,0.9834,0,0,0,0,2.09333,5.46697,2.38592,0.000665057,0.000665057,0.000665057
56,16106.1,1.11687,2.72027,1.14145,0,0,0,0,2.0329,5.51207,2.35205,0.000650909,0.000650909,0.000650909
57,16388,0.93757,2.35926,0.99293,0,0,0,0,1.79009,5.46457,2.25403,0.000636762,0.000636762,0.000636762
58,16609.7,0.86339,2.25562,0.91662,0,0,0,0,1.74812,5.49449,2.22725,0.000622615,0.000622615,0.000622615
59,16820.4,1.01304,2.31203,1.03623,0,0,0,0,1.92694,5.37322,2.28426,0.000608468,0.000608468,0.000608468
60,17737.6,0.75601,1.78037,0.75521,0,0,0,0,1.81083,5.43883,2.24937,0.000594321,0.000594321,0.000594321
61,17920,1.13268,2.94888,1.20293,0,0,0,0,1.82793,5.36603,2.2613,0.000580174,0.000580174,0.000580174
62,18102.4,1.23296,2.63601,1.1797,0,0,0,0,1.89034,5.34113,2.29613,0.000566027,0.000566027,0.000566027
63,41429.5,1.01152,2.41378,1.05601,0,0,0,0,1.85524,5.26732,2.24299,0.00055188,0.00055188,0.00055188
64,41707.3,1.16915,2.73917,1.1996,0,0,0,0,1.76349,5.25078,2.16387,0.000537733,0.000537733,0.000537733
65,53890.1,0.91857,2.2077,0.93672,0,0,0,0,1.68394,5.26234,2.10213,0.000523586,0.000523586,0.000523586
66,54121.3,1.10178,2.74866,1.17569,0,0,0,0,1.58376,5.34596,2.04614,0.000509438,0.000509438,0.000509438
67,54306,1.12326,2.63974,1.16092,0,0,0,0,1.57255,5.37067,1.99151,0.000495291,0.000495291,0.000495291
68,54485.3,1.05504,2.40179,1.08376,0,0,0,0,1.59592,5.30067,1.98883,0.000481144,0.000481144,0.000481144
69,54704.5,0.97245,2.42692,0.98462,0,0,0,0,1.64471,5.27189,2.06553,0.000466997,0.000466997,0.000466997
70,54920.9,0.67724,1.70123,0.7076,0,0,0,0,1.65704,5.24873,2.08449,0.00045285,0.00045285,0.00045285
71,55103.9,0.85324,1.97188,0.84057,0,0,0,0,1.64294,5.37216,2.06317,0.000438703,0.000438703,0.000438703
72,55292.7,0.70336,1.90053,0.77034,0,0,0,0,1.65923,5.40278,2.07697,0.000424556,0.000424556,0.000424556
73,55478,1.03553,2.72502,1.13395,0,0,0,0,1.69537,5.35679,2.06907,0.000410409,0.000410409,0.000410409
74,55667.2,1.02002,2.43456,1.05347,0,0,0,0,1.89428,5.3526,2.13439,0.000396262,0.000396262,0.000396262
75,55886.3,1.16306,2.8187,1.19384,0,0,0,0,1.97193,5.39182,2.20549,0.000382115,0.000382115,0.000382115
76,56184.2,1.13018,2.79695,1.22182,0,0,0,0,1.9646,5.37087,2.24628,0.000367967,0.000367967,0.000367967
77,56548.5,1.11806,2.65687,1.13132,0,0,0,0,1.91519,5.30782,2.21137,0.00035382,0.00035382,0.00035382
78,56873,1.05858,2.42086,1.12587,0,0,0,0,1.84301,5.22602,2.1643,0.000339673,0.000339673,0.000339673
79,57184,1.14825,2.69749,1.15909,0,0,0,0,1.79558,5.12387,2.12102,0.000325526,0.000325526,0.000325526
80,57475.6,1.19606,2.73289,1.21975,0,0,0,0,1.75078,5.10211,2.08661,0.000311379,0.000311379,0.000311379
81,57697.7,0.83842,2.13784,0.87427,0,0,0,0,1.7183,5.24023,2.04909,0.000297232,0.000297232,0.000297232
82,57937.1,0.9515,2.44575,1.01735,0,0,0,0,1.72513,5.29294,2.06408,0.000283085,0.000283085,0.000283085
83,58197.3,0.86979,2.08632,0.86686,0,0,0,0,1.74157,5.33205,2.0712,0.000268938,0.000268938,0.000268938
84,58388.7,0.7606,1.98553,0.84113,0,0,0,0,1.74431,5.35733,2.07991,0.000254791,0.000254791,0.000254791
